,u1,u2,u3,u4,u5,u6,l1,l2,l3,l4,l5,l6
58,0.17335677860028573,0.3632235417831303,0.15293714167333022,0.2677136476862381,0.32418119010454854,0.19786005407771953,-0.13618479674775955,-0.09185572548349147,-0.1332427698338452,-0.12440245423778344,-0.00403601479979708,0.01869414938874306
59,0.20541596958072977,0.4239140198897913,0.2521789677171246,0.36660181148335014,0.34709580945999685,0.11382573695758613,-0.19255827528980096,-0.03105090052948664,-0.1458632114322076,0.0030513859518023277,0.02850165868854457,-0.03761237084463642
60,0.15790573332737837,0.2120278131066079,0.22467699938640529,0.39809761288569095,0.246868930980408,0.2535965135623419,-0.1105419897359145,-0.15003484447014173,-0.144514764220222,-0.05565118784532968,-0.07933130002875413,0.010507876539610495
61,0.22993287229192916,0.3804277651325578,0.3966746222161939,0.26961671239016066,0.1837919171736611,0.2328120216638036,-0.14557651063530236,-0.18024867797868227,-0.11167661544678337,-0.07066192493218561,0.04175838901233982,0.05095921516520449
62,0.21835601505795954,0.26864528673062404,0.1717185207253304,0.4225510936775539,0.17264594183272078,0.2587159671440567,-0.15858509962707468,-0.02192378695881309,-0.08731807055273788,-0.0018354509835821764,-0.000500520191521015,-0.0008324201028933225
63,0.27257339151135107,0.17827210356150752,0.41209050924853285,0.3953155317267642,0.3184820962577415,0.23253323176264507,-0.14229104821260707,-0.05332923342150524,-0.023288664043997105,-0.055614198096823456,-0.04448503641907002,0.0521218397587215
64,0.3493868925377553,0.37490908956080654,0.42465745964709134,0.2905195058435833,0.2954088814845171,0.14412045162931064,-0.16319201363785144,-0.12119542762790679,-0.1289656720857191,0.004798162600470477,0.012739438749330777,0.07200399429624932
65,0.21801895774554972,0.3887971638604729,0.34798231148809683,0.17244661628634744,0.2336971901017324,0.20172369212252858,-0.11077225106170627,-0.12541448185160878,-0.0995846178875588,-0.077604517213221,-0.08380204395039915,-0.01072007138968494
66,0.24084607252440093,0.36571850801533695,0.23377051718633376,0.1868493010664157,0.3443080595067684,0.26965005783058293,-0.19422877772092162,-0.16526272640247613,-0.02515229732060291,-0.13580013636812804,-0.02509548122123053,-0.016780423607232944
67,0.27919303367510934,0.38759768063854044,0.30657471360399796,0.4261582308953684,0.3387463244706224,0.18126266452694478,-0.17148049922705666,-0.1922784788827146,0.0003228351852402787,-0.12790533408785643,-0.0021739826802886367,-0.028181378632921153
68,0.19102272683119056,0.2758894592260644,0.28949986689754503,0.28187021127774015,0.349045954871414,0.12063067495488874,-0.19833297893559,-0.18972974351871874,-0.030151917225139845,-0.1348409019013119,-0.0527213408496509,0.06413885532410879
69,0.18487846378445905,0.2777881916057787,0.2896469581663679,0.28954154205845184,0.2833195135850432,0.12486529189746345,-0.14156013999955355,-0.12016576710961835,-0.007980927956108821,-0.10269823152083786,0.013715400099941964,0.014964116118072886
70,0.32793733528298485,0.3938751318226255,0.3685631904233928,0.1772201041448166,0.2554174717975963,0.23397624697334127,-0.14647185601562346,-0.1998145996686629,-0.10294956040685627,-0.13162186693463046,-0.08269634413192894,0.030350533364740327
71,0.34486903500481364,0.3081097165536781,0.1844768118962658,0.3456104144148902,0.16594450576376366,0.1553212824042662,-0.1602179944434667,-0.08083521473061452,-0.14164881590148234,-0.05508958010385756,0.012424260127589539,-0.042108467285022516
72,0.15170675486018498,0.3470093252119252,0.41016956014207573,0.1855373116643524,0.25214955035619624,0.11448153026707691,-0.12005055970279685,-0.033018447173973176,-0.007006154489556881,0.010750436494054171,-0.07022229816917415,0.0929174100722358
73,0.30332217458530125,0.2881578648497184,0.3824570949598485,0.3495910674190936,0.26680027749503615,0.16490624347977623,-0.15395111913679702,-0.13171541645775028,-0.01190243963180177,0.005924067268931986,-0.015883549879825907,-0.01963721382790801
74,0.206720880514182,0.31727287695728273,0.3120672596299386,0.33729489843832117,0.1530491344305907,0.17599663915546665,-0.1079187420225183,-0.023514395537944932,-0.029613535414289946,-0.11880868631659472,0.01332580117718641,0.06429200620587264
75,0.2808117841562441,0.26199718103156705,0.29750722234410565,0.18579147253358486,0.20372808970990072,0.2583376197036672,-0.14665821760902842,-0.05444305948185696,-0.07309939447215828,-0.01458016971058293,-0.04646400398613356,0.002316188444793851
76,0.330670185971785,0.20990908355136964,0.1980374616244657,0.3483001032878976,0.264946813880007,0.17370045842194412,-0.12412577685398204,-0.08195596081203296,-0.08830325468122133,-0.00789384079093321,-0.05576473227529463,0.017253664274664057
77,0.17797421019245915,0.368313800403015,0.27495788623320916,0.3884543036526831,0.29052446698871537,0.1460165433965756,-0.14260865466360254,-0.19823858064530572,-0.1310898043166923,-0.05126770473228195,-0.02692817741658663,0.038462097820502646
78,0.18092293187715341,0.26710360572108727,0.2719268331003296,0.4112703685373765,0.18772675405457523,0.11796814448498431,-0.1452382804359833,-0.13606303938574987,-0.09062877728786675,-0.005935925517093096,-0.08750415393976196,0.0864388588209924
79,0.1700978029545836,0.32672851157326643,0.20013081744791492,0.17214381850422328,0.17460281104434433,0.13661736577002645,-0.14701424112372066,-0.18327447472342726,-0.04893947167883063,-0.014987708815581795,-0.036282808832363844,-0.04604444374333014
80,0.3426981897041007,0.2185878253484765,0.41875634642820714,0.18240425246166922,0.16190533294381487,0.11979559475564255,-0.14677222640917334,-0.05282157252737429,-0.07155735995456881,-0.1258757152001301,-0.06503157287812233,0.06044594538662877
81,0.16194370898817306,0.26394282303061933,0.3612001795310438,0.4443999038753602,0.3082732924250239,0.10483031999239613,-0.1587484773729777,-0.04464531732336788,-0.14629404134906734,-0.031697736265251145,-0.01665487589740243,0.08093847945492637
82,0.3432124336078452,0.18286814927872286,0.3596699602258247,0.22763146203184037,0.15897365786248016,0.16621749511187875,-0.1349597260988842,-0.005910688594318223,-0.12292502988734053,-0.14666464971435964,0.03358642349687087,0.048699708277185366
83,0.1818820026881331,0.3856643399540686,0.27164867809031057,0.338844028321736,0.34465506056497563,0.19080081815745953,-0.1922570852520492,-0.017921757111357503,0.012718191547251963,-0.07148540409615288,-0.0478759598172302,-0.02920222081124239
84,0.30659608907583114,0.3785789530088702,0.1607957266664017,0.24457067234941152,0.20342530379427615,0.19611173644753377,-0.10668565253330504,-0.011427861583718984,-0.08391953747452677,-0.14300270414823463,-0.02662251322695599,0.010335272945409762
85,0.1596887696642959,0.3217854321620168,0.4487955293916941,0.4289764500306672,0.2470946327072316,0.1285777150428163,-0.19708096275084375,-0.12968401972013663,-0.12968987840770246,-0.14777454282657354,-0.002955563427032264,-0.012839726161590393
86,0.21934775006494317,0.27079145657806564,0.26447431168447094,0.377354169155919,0.2391361927588548,0.22609158217601646,-0.15927592702798282,-0.006615233074761512,-0.13169490079563873,-0.015535488999808458,-0.08832535857177648,0.02080772291784568
87,0.31897844212077237,0.28036892847784334,0.18464552798923956,0.41418691026658205,0.3210159458986113,0.15459214278275066,-0.1869811601353766,-0.19388684188668917,0.007433517922798565,0.01704175373504938,-0.02122909263728935,-0.03364051889150093
88,0.345590136463391,0.24890447661884077,0.3819475390342082,0.43812252890610615,0.3296528285796268,0.11626756236524333,-0.11468150638393645,-0.0510906288300456,-0.013684350616767935,-0.1047758107715604,0.001675643206445551,0.0875905889064427
89,0.22096265713870156,0.2351632283723612,0.24693086679843024,0.43719635484122493,0.32193219729130607,0.24145436488673588,-0.18433395961360588,-0.05565342517326698,-0.04210865720835536,-0.13454904329116416,0.03998012847180209,-0.009895984699923838
90,0.15873743475656457,0.29386240220214976,0.39917399309693047,0.3120134109663918,0.31379090167138196,0.10240880538695238,-0.10277651888397693,-0.11559781721910922,-0.11123961200790161,-0.06103354735364787,0.013099621982933869,0.07942293629931844
91,0.29739912465486124,0.1930795260012606,0.22813584940538295,0.276040015750311,0.29328141979187233,0.22514650195976665,-0.12296705423627777,-0.17842290868712032,-0.12430862995816906,0.008736748299976478,0.009091980991890031,0.030747259224239765
92,0.20606130354256708,0.32806643414483366,0.18972890569055162,0.40452417756838,0.31466941678316185,0.10202222128626509,-0.12110660002090506,-0.17139269775109578,-0.1300714050259614,-0.12978783245975048,-0.08537141930083983,-0.019195798974966625
93,0.19738757756528078,0.2654112069377014,0.4291679645148314,0.17761971406554716,0.2529626884172351,0.28822696354933536,-0.15803447334835483,-0.1878498041543642,0.01796739465146509,-0.01235856872273959,-0.05451255783696467,0.0715973369028699
94,0.3369518676645741,0.35426226923909987,0.2633613072166191,0.31385794991717436,0.19391909050143946,0.225550652095029,-0.11096922011843656,-0.0010067542495633052,-0.13928535364250713,-0.02713789545840759,0.048728981674443506,0.09618939931926757
95,0.2860318021264605,0.38650382780665526,0.2648252711340891,0.38384285821558595,0.1851842077246561,0.14780810283108028,-0.10919771823784154,-0.14474409310281613,-0.0977545782949803,0.006155900931799662,-0.007526965213182106,-0.03282956168881921
96,0.2807838651568788,0.2762774337858319,0.37160055171936734,0.32815103529453077,0.30736107543440494,0.17446050318696388,-0.12852828806133224,-0.015281348035626342,-0.02631450024869643,-0.016573418370343325,-0.0733082652548903,0.09994610022362167
97,0.25328999703115596,0.4406537945883379,0.43943180326370757,0.40224546530425753,0.3318603661915699,0.13088225723471789,-0.10738207567579881,-0.1976016162296667,0.016623315792237803,-0.029998971218398608,-0.02847555741559521,-0.008986441617388697
98,0.19865363184676682,0.20644426911590372,0.15665505068262114,0.22047862339487928,0.2019641703806127,0.17888937760740098,-0.17330030601330818,-0.04459539379201681,-0.09935231721804452,-0.05786090288456162,0.021417815088047968,0.06782418615666269
99,0.30534668546678245,0.43997336826540184,0.28044282737410337,0.22895619023060695,0.3020747807643067,0.2639329596574159,-0.1321829118645393,-0.015438477784535371,-0.13726215121741772,0.004169245041044522,0.04147746260786276,0.09839041397226762
100,0.26757794484052333,0.17530258505177726,0.3664722041612846,0.38205147811368667,0.17588559424346015,0.27933471395060255,-0.16795842380593692,-0.08405094563252791,-0.038490521553667605,-0.1174868267529702,-0.07463486470697586,0.01939223425851706
101,0.23969238418567765,0.24012582598823745,0.36458904681124416,0.15834802483077415,0.24399557581784062,0.29694081709393005,-0.1550657982821931,-0.0003413947185770199,-0.08233804816606188,0.0009333503646042076,0.028610468938439278,-0.02530242176880909
102,0.2012824606219335,0.25030356544769516,0.4031213486132075,0.41777238708877906,0.27813196722659983,0.12189405470413645,-0.1144013543300926,-0.11500539169898535,-0.07958181810741574,-0.13536623060065547,-0.005244099558027338,-0.040552311874803154
103,0.2849957570468562,0.44217869265274184,0.4306474619514211,0.15167294123438435,0.22896996869123998,0.22367976901143594,-0.16060218786536168,-0.08349923512585732,-0.02788880633105678,-0.03867986876203767,0.012188256686243466,0.05151112256330227
104,0.2711483092789031,0.16503144027402908,0.2048336235127037,0.3396110317398001,0.2535661809465692,0.18475593283824115,-0.14513494283906064,-0.13815212109352407,-0.08761366933085128,-0.09909217885296555,0.035899827217220966,-0.0010622919571563732
105,0.26356899157055896,0.39928969828019545,0.21964328241897124,0.3745487628956822,0.3375223454838838,0.2755191443407581,-0.19695514146215676,-0.09490636635075445,-0.03273245390411684,0.005450732004525822,-0.07431275364674247,0.06940371399044479
106,0.20297720125237625,0.16595540693322855,0.4294602726538215,0.2672502293636432,0.2400012943668706,0.17294934239501514,-0.19442294660802056,-0.13592986227355697,-0.03005840866461541,-0.12121112509227522,-0.0037348542908215935,0.08145698657857026
107,0.18050572168272916,0.15484811563753892,0.3163572825873482,0.4074269909745166,0.20277719791017013,0.23571016210276427,-0.13652292739641791,-0.12822870555349342,-0.14705355040879886,-0.08653623945476258,-0.012977377039108876,-0.015898076979634305
108,0.2540031194546464,0.3284753923133458,0.2238735726366919,0.22971205963629404,0.26667108073105955,0.22662817593231543,-0.1281597081407926,-0.0480786077870995,0.010720380702896569,-0.05770906617833135,-0.019449979669878777,0.019222296796469363
109,0.2640251662416754,0.42389387046705884,0.3541581799127784,0.21941594485547858,0.32137144209486085,0.22953215382878267,-0.1598772904287945,-0.050449248983410265,-0.13494951669154848,-0.042818956838915685,0.03376531991074822,-0.029893501284971185
110,0.2823691569196921,0.22423720766895305,0.317266495314038,0.243038894240953,0.2151325544918948,0.10343186277819331,-0.18090585179496962,-0.18359717959904873,-0.07856235221174926,-0.008161573017686757,-0.05897685875544652,-0.026803402184655174
111,0.17514847126559127,0.3849562435532159,0.23452205210340238,0.17029125543949059,0.296047969453205,0.22994935818454348,-0.12337274908124249,-0.09852951733126133,-0.07359743811326083,-0.00703568782585108,-0.07469744938256404,0.004227439792550178
112,0.28880440270476215,0.3643915160310436,0.335495044410695,0.4139337697044532,0.23028022986137764,0.2987351327535865,-0.19240319650720977,-0.0820794275921913,-0.14464132392257875,-0.015480288181077589,0.006960852595184008,0.01769648570224523
113,0.24374603305232817,0.180054945458323,0.3205158823358793,0.20585255949972436,0.28533300446071547,0.13942684530068236,-0.18453313358181928,-0.023629740358852024,-0.11071850252759743,-0.048601312552732215,-0.0008432530302279493,0.005517345530682804
114,0.27191881300400716,0.17922760789110107,0.33797989591099625,0.2056492093919386,0.20411428925677055,0.28621535213295146,-0.15288287662158634,-0.022826214253951226,-0.07445372532011867,-0.023641073319642457,-0.005173212736758793,0.03436117176725736
115,0.30585081880410125,0.2650508740129681,0.3045123088423635,0.3613745774315429,0.2592024915374136,0.10363495479078566,-0.19360956975041216,-0.11374781707408113,-0.06076350421688795,-0.1269305957855973,0.017302175026051917,0.005683503207042629
116,0.33676671798242597,0.20044407236165046,0.3049838056561526,0.27378397646056785,0.34024144267391265,0.13224153310520534,-0.13700783567110483,-0.010729629819992748,-0.1293862512337985,-0.10703485677801716,-0.05198570105744603,0.08310587264877363
117,0.19007608296836728,0.27258838444583344,0.3322541202564846,0.3818995414461024,0.3495711386432467,0.21213171665030045,-0.10397308460519201,-0.0831406575434348,-0.1390949820728507,0.008343859917331657,-0.08522678171671841,0.043620473528639285
118,0.2827931435752748,0.35175106608677054,0.2358788989269988,0.30162148037883313,0.235435619837127,0.2626819918179956,-0.11426823543935477,-0.00626587119630846,-0.056801035290378256,-0.08049164705553759,0.027907156674617236,0.029943873025047456
119,0.2567657641414563,0.1951691464864534,0.363510568983834,0.438976657999675,0.30402245716108756,0.21231796511032935,-0.180242257437082,-0.18643531348472778,-0.03882683820118664,-0.09176986571751333,-0.07590077704859395,-0.001471339660843543
120,0.26676144136680946,0.17554483274384264,0.1708703444973419,0.21856999296539303,0.22251356343797385,0.2828729674360142,-0.11393165955592319,-0.17743169559485614,-0.13616026039282197,-0.053089400896332704,-0.03382572034949824,0.0569112593583779
